1.00	10.00	350.00	10.00	0.00	8.00
1.00	0.00	340.00	10.00	0.00	8.00
1.00	0.00	360.00	10.00	0.00	8.00
1.00	10.00	400.00	10.00	0.00	9.00
1.00	0.00	390.00	10.00	0.00	9.00
1.00	0.00	410.00	10.00	0.00	9.00
1.00	10.00	450.00	10.00	0.00	10.00
1.00	0.00	440.00	10.00	0.00	10.00
1.00	0.00	460.00	10.00	0.00	10.00
1.00	10.00	500.00	10.00	0.00	11.00
1.00	0.00	490.00	10.00	0.00	11.00
1.00	0.00	510.00	10.00	0.00	11.00
1.00	10.00	550.00	10.00	0.00	12.00
1.00	0.00	540.00	10.00	0.00	12.00
1.00	0.00	560.00	10.00	0.00	12.00
1.00	10.00	600.00	10.00	0.00	13.00
1.00	0.00	590.00	10.00	0.00	13.00
1.00	0.00	610.00	10.00	0.00	13.00
1.00	10.00	650.00	10.00	0.00	14.00
1.00	0.00	640.00	10.00	0.00	14.00
1.00	0.00	660.00	10.00	0.00	14.00
1.00	10.00	700.00	10.00	0.00	15.00
1.00	0.00	690.00	10.00	0.00	15.00
1.00	0.00	710.00	10.00	0.00	15.00
1.00	10.00	750.00	10.00	0.00	16.00
1.00	0.00	740.00	10.00	0.00	16.00
1.00	0.00	760.00	10.00	0.00	16.00
1.50	15.00	0.00	10.00	0.00	1.00
1.50	5.00	-10.00	10.00	0.00	1.00
1.50	5.00	10.00	10.00	0.00	1.00
1.50	15.00	50.00	10.00	0.00	2.00
1.50	5.00	40.00	10.00	0.00	2.00
1.50	5.00	60.00	10.00	0.00	2.00
1.50	15.00	100.00	10.00	0.00	3.00
1.50	5.00	90.00	10.00	0.00	3.00
1.50	5.00	110.00	10.00	0.00	3.00
1.50	15.00	150.00	10.00	0.00	4.00
1.50	5.00	140.00	10.00	0.00	4.00
1.50	5.00	160.00	10.00	0.00	4.00
1.50	15.00	200.00	10.00	0.00	5.00
1.50	5.00	190.00	10.00	0.00	5.00
1.50	5.00	210.00	10.00	0.00	5.00
1.50	15.00	250.00	10.00	0.00	6.00
1.50	5.00	240.00	10.00	0.00	6.00
1.50	5.00	260.00	10.00	0.00	6.00
1.50	15.00	300.00	10.00	0.00	7.00
1.50	5.00	290.00	10.00	0.00	7.00
1.50	5.00	310.00	10.00	0.00	7.00
1.50	15.00	350.00	10.00	0.00	8.00
1.50	5.00	340.00	10.00	0.00	8.00
1.50	5.00	360.00	10.00	0.00	8.00
1.50	15.00	400.00	10.00	0.00	9.00
1.50	5.00	390.00	10.00	0.00	9.00
1.50	5.00	410.00	10.00	0.00	9.00
1.50	15.00	450.00	10.00	0.00	10.00
1.50	5.00	440.00	10.00	0.00	10.00
1.50	5.00	460.00	10.00	0.00	10.00
1.50	15.00	500.00	10.00	0.00	11.00
1.50	5.00	490.00	10.00	0.00	11.00
1.50	5.00	510.00	10.00	0.00	11.00
1.50	15.00	550.00	10.00	0.00	12.00
1.50	5.00	540.00	10.00	0.00	12.00
1.50	5.00	560.00	10.00	0.00	12.00
1.50	15.00	600.00	10.00	0.00	13.00
1.50	5.00	590.00	10.00	0.00	13.00
1.50	5.00	610.00	10.00	0.00	13.00
1.50	15.00	650.00	10.00	0.00	14.00
1.50	5.00	640.00	10.00	0.00	14.00
1.50	5.00	660.00	10.00	0.00	14.00
1.50	15.00	700.00	10.00	0.00	15.00
1.50	5.00	690.00	10.00	0.00	15.00
1.50	5.00	710.00	10.00	0.00	15.00
1.50	15.00	750.00	10.00	0.00	16.00
1.50	5.00	740.00	10.00	0.00	16.00
1.50	5.00	760.00	10.00	0.00	16.00
2.00	20.00	0.00	10.00	0.00	1.00
2.00	10.00	-10.00	10.00	0.00	1.00
2.00	10.00	10.00	10.00	0.00	1.00
2.00	20.00	50.00	10.00	0.00	2.00
2.00	10.00	40.00	10.00	0.00	2.00
2.00	10.00	60.00	10.00	0.00	2.00
2.00	20.00	100.00	10.00	0.00	3.00
2.00	10.00	90.00	10.00	0.00	3.00
2.00	10.00	110.00	10.00	0.00	3.00
2.00	20.00	150.00	10.00	0.00	4.00
2.00	10.00	140.00	10.00	0.00	4.00
2.00	10.00	160.00	10.00	0.00	4.00
2.00	20.00	200.00	10.00	0.00	5.00
2.00	10.00	190.00	10.00	0.00	5.00
2.00	10.00	210.00	10.00	0.00	5.00
2.00	20.00	250.00	10.00	0.00	6.00
2.00	10.00	240.00	10.00	0.00	6.00
2.00	10.00	260.00	10.00	0.00	6.00
2.00	20.00	300.00	10.00	0.00	7.00
2.00	10.00	290.00	10.00	0.00	7.00
2.00	10.00	310.00	10.00	0.00	7.00
2.00	20.00	350.00	10.00	0.00	8.00
2.00	10.00	340.00	10.00	0.00	8.00
2.00	10.00	360.00	10.00	0.00	8.00
2.00	20.00	400.00	10.00	0.00	9.00
2.00	10.00	390.00	10.00	0.00	9.00
2.00	10.00	410.00	10.00	0.00	9.00
2.00	20.00	450.00	10.00	0.00	10.00
2.00	10.00	440.00	10.00	0.00	10.00
2.00	10.00	460.00	10.00	0.00	10.00
2.00	20.00	500.00	10.00	0.00	11.00
2.00	10.00	490.00	10.00	0.00	11.00
2.00	10.00	510.00	10.00	0.00	11.00
2.00	20.00	550.00	10.00	0.00	12.00
2.00	10.00	540.00	10.00	0.00	12.00
2.00	10.00	560.00	10.00	0.00	12.00
2.00	20.00	600.00	10.00	0.00	13.00
2.00	10.00	590.00	10.00	0.00	13.00
2.00	10.00	610.00	10.00	0.00	13.00
2.00	20.00	650.00	10.00	0.00	14.00
2.00	10.00	640.00	10.00	0.00	14.00
2.00	10.00	660.00	10.00	0.00	14.00
2.00	20.00	700.00	10.00	0.00	15.00
2.00	10.00	690.00	10.00	0.00	15.00
2.00	10.00	710.00	10.00	0.00	15.00
2.00	20.00	750.00	10.00	0.00	16.00
2.00	10.00	740.00	10.00	0.00	16.00
2.00	10.00	760.00	10.00	0.00	16.00
2.50	25.00	0.00	10.00	0.00	1.00
2.50	15.00	-10.00	10.00	0.00	1.00
2.50	15.00	10.00	10.00	0.00	1.00
2.50	25.00	50.00	10.00	0.00	2.00
2.50	15.00	40.00	10.00	0.00	2.00
2.50	15.00	60.00	10.00	0.00	2.00
2.50	25.00	100.00	10.00	0.00	3.00
2.50	15.00	90.00	10.00	0.00	3.00
2.50	15.00	110.00	10.00	0.00	3.00
2.50	25.00	150.00	10.00	0.00	4.00
2.50	15.00	140.00	10.00	0.00	4.00
2.50	15.00	160.00	10.00	0.00	4.00
2.50	25.00	200.00	10.00	0.00	5.00
2.50	15.00	190.00	10.00	0.00	5.00
2.50	15.00	210.00	10.00	0.00	5.00
2.50	25.00	250.00	10.00	0.00	6.00
2.50	15.00	240.00	10.00	0.00	6.00
2.50	15.00	260.00	10.00	0.00	6.00
2.50	25.00	300.00	10.00	0.00	7.00
2.50	15.00	290.00	10.00	0.00	7.00
2.50	15.00	310.00	10.00	0.00	7.00
2.50	25.00	350.00	10.00	0.00	8.00
2.50	15.00	340.00	10.00	0.00	8.00
2.50	15.00	360.00	10.00	0.00	8.00
2.50	25.00	400.00	10.00	0.00	9.00
2.50	15.00	390.00	10.00	0.00	9.00
2.50	15.00	410.00	10.00	0.00	9.00
2.50	25.00	450.00	10.00	0.00	10.00
2.50	15.00	440.00	10.00	0.00	10.00
2.50	15.00	460.00	10.00	0.00	10.00
2.50	25.00	500.00	10.00	0.00	11.00
2.50	15.00	490.00	10.00	0.00	11.00
2.50	15.00	510.00	10.00	0.00	11.00
2.50	25.00	550.00	10.00	0.00	12.00
2.50	15.00	540.00	10.00	0.00	12.00
2.50	15.00	560.00	10.00	0.00	12.00
2.50	25.00	600.00	10.00	0.00	13.00
2.50	15.00	590.00	10.00	0.00	13.00
2.50	15.00	610.00	10.00	0.00	13.00
2.50	25.00	650.00	10.00	0.00	14.00
2.50	15.00	640.00	10.00	0.00	14.00
2.50	15.00	660.00	10.00	0.00	14.00
2.50	25.00	700.00	10.00	0.00	15.00
2.50	15.00	690.00	10.00	0.00	15.00
2.50	15.00	710.00	10.00	0.00	15.00
2.50	25.00	750.00	10.00	0.00	16.00
2.50	15.00	740.00	10.00	0.00	16.00
2.50	15.00	760.00	10.00	0.00	16.00
3.00	30.00	0.00	10.00	0.00	1.00
3.00	20.00	-10.00	10.00	0.00	1.00
3.00	20.00	10.00	10.00	0.00	1.00
3.00	30.00	50.00	10.00	0.00	2.00
3.00	20.00	40.00	10.00	0.00	2.00
3.00	20.00	60.00	10.00	0.00	2.00
3.00	30.00	100.00	10.00	0.00	3.00
3.00	20.00	90.00	10.00	0.00	3.00
3.00	20.00	110.00	10.00	0.00	3.00
3.00	30.00	150.00	10.00	0.00	4.00
3.00	20.00	140.00	10.00	0.00	4.00
3.00	20.00	160.00	10.00	0.00	4.00
3.00	30.00	200.00	10.00	0.00	5.00
3.00	20.00	190.00	10.00	0.00	5.00
3.00	20.00	210.00	10.00	0.00	5.00
3.00	30.00	250.00	10.00	0.00	6.00
3.00	20.00	240.00	10.00	0.00	6.00
3.00	20.00	260.00	10.00	0.00	6.00
3.00	30.00	300.00	10.00	0.00	7.00
3.00	20.00	290.00	10.00	0.00	7.00
3.00	20.00	310.00	10.00	0.00	7.00
3.00	30.00	350.00	10.00	0.00	8.00
3.00	20.00	340.00	10.00	0.00	8.00
3.00	20.00	360.00	10.00	0.00	8.00
3.00	30.00	400.00	10.00	0.00	9.00
3.00	20.00	390.00	10.00	0.00	9.00
3.00	20.00	410.00	10.00	0.00	9.00
3.00	30.00	450.00	10.00	0.00	10.00
3.00	20.00	440.00	10.00	0.00	10.00
3.00	20.00	460.00	10.00	0.00	10.00
3.00	30.00	500.00	10.00	0.00	11.00
3.00	20.00	490.00	10.00	0.00	11.00
3.00	20.00	510.00	10.00	0.00	11.00
3.00	30.00	550.00	10.00	0.00	12.00
3.00	20.00	540.00	10.00	0.00	12.00
3.00	20.00	560.00	10.00	0.00	12.00
3.00	30.00	600.00	10.00	0.00	13.00
3.00	20.00	590.00	10.00	0.00	13.00
3.00	20.00	610.00	10.00	0.00	13.00
3.00	30.00	650.00	10.00	0.00	14.00
3.00	20.00	640.00	10.00	0.00	14.00
3.00	20.00	660.00	10.00	0.00	14.00
3.00	30.00	700.00	10.00	0.00	15.00
3.00	20.00	690.00	10.00	0.00	15.00
3.00	20.00	710.00	10.00	0.00	15.00
3.00	30.00	750.00	10.00	0.00	16.00
3.00	20.00	740.00	10.00	0.00	16.00
3.00	20.00	760.00	10.00	0.00	16.00
3.50	35.00	0.00	10.00	0.00	1.00
3.50	25.00	-10.00	10.00	0.00	1.00
3.50	25.00	10.00	10.00	0.00	1.00
3.50	35.00	50.00	10.00	0.00	2.00
3.50	25.00	40.00	10.00	0.00	2.00
3.50	25.00	60.00	10.00	0.00	2.00
3.50	35.00	100.00	10.00	0.00	3.00
3.50	25.00	90.00	10.00	0.00	3.00
3.50	25.00	110.00	10.00	0.00	3.00
3.50	35.00	150.00	10.00	0.00	4.00
3.50	25.00	140.00	10.00	0.00	4.00
3.50	25.00	160.00	10.00	0.00	4.00
3.50	35.00	200.00	10.00	0.00	5.00
3.50	25.00	190.00	10.00	0.00	5.00
3.50	25.00	210.00	10.00	0.00	5.00
3.50	35.00	250.00	10.00	0.00	6.00
3.50	25.00	240.00	10.00	0.00	6.00
3.50	25.00	260.00	10.00	0.00	6.00
3.50	35.00	300.00	10.00	0.00	7.00
3.50	25.00	290.00	10.00	0.00	7.00
3.50	25.00	310.00	10.00	0.00	7.00
3.50	35.00	350.00	10.00	0.00	8.00
3.50	25.00	340.00	10.00	0.00	8.00
3.50	25.00	360.00	10.00	0.00	8.00
3.50	35.00	400.00	10.00	0.00	9.00
3.50	25.00	390.00	10.00	0.00	9.00
3.50	25.00	410.00	10.00	0.00	9.00
3.50	35.00	450.00	10.00	0.00	10.00
3.50	25.00	440.00	10.00	0.00	10.00
3.50	25.00	460.00	10.00	0.00	10.00
3.50	35.00	500.00	10.00	0.00	11.00
3.50	25.00	490.00	10.00	0.00	11.00
3.50	25.00	510.00	10.00	0.00	11.00
3.50	35.00	550.00	10.00	0.00	12.00
3.50	25.00	540.00	10.00	0.00	12.00
3.50	25.00	560.00	10.00	0.00	12.00
3.50	35.00	600.00	10.00	0.00	13.00
3.50	25.00	590.00	10.00	0.00	13.00
3.50	25.00	610.00	10.00	0.00	13.00
3.50	35.00	650.00	10.00	0.00	14.00
3.50	25.00	640.00	10.00	0.00	14.00
3.50	25.00	660.00	10.00	0.00	14.00
3.50	35.00	700.00	10.00	0.00	15.00
3.50	25.00	690.00	10.00	0.00	15.00
3.50	25.00	710.00	10.00	0.00	15.00
3.50	35.00	750.00	10.00	0.00	16.00
3.50	25.00	740.00	10.00	0.00	16.00
3.50	25.00	760.00	10.00	0.00	16.00
4.00	40.00	0.00	10.00	0.00	1.00
4.00	30.00	-10.00	10.00	0.00	1.00
4.00	30.00	10.00	10.00	0.00	1.00
4.00	40.00	50.00	10.00	0.00	2.00
4.00	30.00	40.00	10.00	0.00	2.00
4.00	30.00	60.00	10.00	0.00	2.00
4.00	40.00	100.00	10.00	0.00	3.00
4.00	30.00	90.00	10.00	0.00	3.00
4.00	30.00	110.00	10.00	0.00	3.00
4.00	40.00	150.00	10.00	0.00	4.00
4.00	30.00	140.00	10.00	0.00	4.00
4.00	30.00	160.00	10.00	0.00	4.00
4.00	40.00	200.00	10.00	0.00	5.00
4.00	30.00	190.00	10.00	0.00	5.00
4.00	30.00	210.00	10.00	0.00	5.00
4.00	40.00	250.00	10.00	0.00	6.00
4.00	30.00	240.00	10.00	0.00	6.00
4.00	30.00	260.00	10.00	0.00	6.00
4.00	40.00	300.00	10.00	0.00	7.00
4.00	30.00	290.00	10.00	0.00	7.00
4.00	30.00	310.00	10.00	0.00	7.00
4.00	40.00	350.00	10.00	0.00	8.00
4.00	30.00	340.00	10.00	0.00	8.00
4.00	30.00	360.00	10.00	0.00	8.00
4.00	40.00	400.00	10.00	0.00	9.00
4.00	30.00	390.00	10.00	0.00	9.00
4.00	30.00	410.00	10.00	0.00	9.00
4.00	40.00	450.00	10.00	0.00	10.00
4.00	30.00	440.00	10.00	0.00	10.00
4.00	30.00	460.00	10.00	0.00	10.00
4.00	40.00	500.00	10.00	0.00	11.00
4.00	30.00	490.00	10.00	0.00	11.00
4.00	30.00	510.00	10.00	0.00	11.00
4.00	40.00	550.00	10.00	0.00	12.00
4.00	30.00	540.00	10.00	0.00	12.00
4.00	30.00	560.00	10.00	0.00	12.00
4.00	40.00	600.00	10.00	0.00	13.00
4.00	30.00	590.00	10.00	0.00	13.00
4.00	30.00	610.00	10.00	0.00	13.00
4.00	40.00	650.00	10.00	0.00	14.00
4.00	30.00	640.00	10.00	0.00	14.00
4.00	30.00	660.00	10.00	0.00	14.00
4.00	40.00	700.00	10.00	0.00	15.00
4.00	30.00	690.00	10.00	0.00	15.00
4.00	30.00	710.00	10.00	0.00	15.00
4.00	40.00	750.00	10.00	0.00	16.00
4.00	30.00	740.00	10.00	0.00	16.00
4.00	30.00	760.00	10.00	0.00	16.00
4.50	45.00	0.00	10.00	0.00	1.00
4.50	35.00	-10.00	10.00	0.00	1.00
4.50	35.00	10.00	10.00	0.00	1.00
4.50	45.00	50.00	10.00	0.00	2.00
4.50	35.00	40.00	10.00	0.00	2.00
4.50	35.00	60.00	10.00	0.00	2.00
4.50	45.00	100.00	10.00	0.00	3.00
4.50	35.00	90.00	10.00	0.00	3.00
4.50	35.00	110.00	10.00	0.00	3.00
4.50	45.00	150.00	10.00	0.00	4.00
4.50	35.00	140.00	10.00	0.00	4.00
4.50	35.00	160.00	10.00	0.00	4.00
4.50	45.00	200.00	10.00	0.00	5.00
4.50	35.00	190.00	10.00	0.00	5.00
4.50	35.00	210.00	10.00	0.00	5.00
4.50	45.00	250.00	10.00	0.00	6.00
4.50	35.00	240.00	10.00	0.00	6.00
4.50	35.00	260.00	10.00	0.00	6.00
4.50	45.00	300.00	10.00	0.00	7.00
4.50	35.00	290.00	10.00	0.00	7.00
4.50	35.00	310.00	10.00	0.00	7.00
4.50	45.00	350.00	10.00	0.00	8.00
4.50	35.00	340.00	10.00	0.00	8.00
4.50	35.00	360.00	10.00	0.00	8.00
4.50	45.00	400.00	10.00	0.00	9.00
4.50	35.00	390.00	10.00	0.00	9.00
4.50	35.00	410.00	10.00	0.00	9.00
4.50	45.00	450.00	10.00	0.00	10.00
4.50	35.00	440.00	10.00	0.00	10.00
4.50	35.00	460.00	10.00	0.00	10.00
4.50	45.00	500.00	10.00	0.00	11.00
4.50	35.00	490.00	10.00	0.00	11.00
4.50	35.00	510.00	10.00	0.00	11.00
4.50	45.00	550.00	10.00	0.00	12.00
4.50	35.00	540.00	10.00	0.00	12.00
4.50	35.00	560.00	10.00	0.00	12.00
4.50	45.00	600.00	10.00	0.00	13.00
4.50	35.00	590.00	10.00	0.00	13.00
4.50	35.00	610.00	10.00	0.00	13.00
4.50	45.00	650.00	10.00	0.00	14.00
4.50	35.00	640.00	10.00	0.00	14.00
4.50	35.00	660.00	10.00	0.00	14.00
4.50	45.00	700.00	10.00	0.00	15.00
4.50	35.00	690.00	10.00	0.00	15.00
4.50	35.00	710.00	10.00	0.00	15.00
4.50	45.00	750.00	10.00	0.00	16.00
4.50	35.00	740.00	10.00	0.00	16.00
4.50	35.00	760.00	10.00	0.00	16.00
5.00	50.00	0.00	10.00	0.00	1.00
5.00	40.00	-10.00	10.00	0.00	1.00
5.00	40.00	10.00	10.00	0.00	1.00
5.00	50.00	50.00	10.00	0.00	2.00
5.00	40.00	40.00	10.00	0.00	2.00
5.00	40.00	60.00	10.00	0.00	2.00
5.00	50.00	100.00	10.00	0.00	3.00
5.00	40.00	90.00	10.00	0.00	3.00
5.00	40.00	110.00	10.00	0.00	3.00
5.00	50.00	150.00	10.00	0.00	4.00
5.00	40.00	140.00	10.00	0.00	4.00
5.00	40.00	160.00	10.00	0.00	4.00
5.00	50.00	200.00	10.00	0.00	5.00
5.00	40.00	190.00	10.00	0.00	5.00
5.00	40.00	210.00	10.00	0.00	5.00
5.00	50.00	250.00	10.00	0.00	6.00
5.00	40.00	240.00	10.00	0.00	6.00
5.00	40.00	260.00	10.00	0.00	6.00
5.00	50.00	300.00	10.00	0.00	7.00
5.00	40.00	290.00	10.00	0.00	7.00
5.00	40.00	310.00	10.00	0.00	7.00
5.00	50.00	350.00	10.00	0.00	8.00
5.00	40.00	340.00	10.00	0.00	8.00
5.00	40.00	360.00	10.00	0.00	8.00
5.00	50.00	400.00	10.00	0.00	9.00
5.00	40.00	390.00	10.00	0.00	9.00
5.00	40.00	410.00	10.00	0.00	9.00
5.00	50.00	450.00	10.00	0.00	10.00
5.00	40.00	440.00	10.00	0.00	10.00
5.00	40.00	460.00	10.00	0.00	10.00
5.00	50.00	500.00	10.00	0.00	11.00
5.00	40.00	490.00	10.00	0.00	11.00
5.00	40.00	510.00	10.00	0.00	11.00
5.00	50.00	550.00	10.00	0.00	12.00
5.00	40.00	540.00	10.00	0.00	12.00
5.00	40.00	560.00	10.00	0.00	12.00
5.00	50.00	600.00	10.00	0.00	13.00
5.00	40.00	590.00	10.00	0.00	13.00
5.00	40.00	610.00	10.00	0.00	13.00
5.00	50.00	650.00	10.00	0.00	14.00
5.00	40.00	640.00	10.00	0.00	14.00
5.00	40.00	660.00	10.00	0.00	14.00
5.00	50.00	700.00	10.00	0.00	15.00
5.00	40.00	690.00	10.00	0.00	15.00
5.00	40.00	710.00	10.00	0.00	15.00
5.00	50.00	750.00	10.00	0.00	16.00
5.00	40.00	740.00	10.00	0.00	16.00
5.00	40.00	760.00	10.00	0.00	16.00
5.50	55.00	0.00	10.00	0.00	1.00
5.50	45.00	-10.00	10.00	0.00	1.00
5.50	45.00	10.00	10.00	0.00	1.00
5.50	55.00	50.00	10.00	0.00	2.00
5.50	45.00	40.00	10.00	0.00	2.00
5.50	45.00	60.00	10.00	0.00	2.00
5.50	55.00	100.00	10.00	0.00	3.00
5.50	45.00	90.00	10.00	0.00	3.00
5.50	45.00	110.00	10.00	0.00	3.00
5.50	55.00	150.00	10.00	0.00	4.00
5.50	45.00	140.00	10.00	0.00	4.00
5.50	45.00	160.00	10.00	0.00	4.00
5.50	55.00	200.00	10.00	0.00	5.00
5.50	45.00	190.00	10.00	0.00	5.00
5.50	45.00	210.00	10.00	0.00	5.00
5.50	55.00	250.00	10.00	0.00	6.00
5.50	45.00	240.00	10.00	0.00	6.00
5.50	45.00	260.00	10.00	0.00	6.00
5.50	55.00	300.00	10.00	0.00	7.00
5.50	45.00	290.00	10.00	0.00	7.00
5.50	45.00	310.00	10.00	0.00	7.00
5.50	55.00	350.00	10.00	0.00	8.00
5.50	45.00	340.00	10.00	0.00	8.00
5.50	45.00	360.00	10.00	0.00	8.00
5.50	55.00	400.00	10.00	0.00	9.00
5.50	45.00	390.00	10.00	0.00	9.00
5.50	45.00	410.00	10.00	0.00	9.00
5.50	55.00	450.00	10.00	0.00	10.00
5.50	45.00	440.00	10.00	0.00	10.00
5.50	45.00	460.00	10.00	0.00	10.00
5.50	55.00	500.00	10.00	0.00	11.00
5.50	45.00	490.00	10.00	0.00	11.00
5.50	45.00	510.00	10.00	0.00	11.00
5.50	55.00	550.00	10.00	0.00	12.00
5.50	45.00	540.00	10.00	0.00	12.00
5.50	45.00	560.00	10.00	0.00	12.00
5.50	55.00	600.00	10.00	0.00	13.00
5.50	45.00	590.00	10.00	0.00	13.00
5.50	45.00	610.00	10.00	0.00	13.00
5.50	55.00	650.00	10.00	0.00	14.00
5.50	45.00	640.00	10.00	0.00	14.00
5.50	45.00	660.00	10.00	0.00	14.00
5.50	55.00	700.00	10.00	0.00	15.00
5.50	45.00	690.00	10.00	0.00	15.00
5.50	45.00	710.00	10.00	0.00	15.00
5.50	55.00	750.00	10.00	0.00	16.00
5.50	45.00	740.00	10.00	0.00	16.00
5.50	45.00	760.00	10.00	0.00	16.00
6.00	60.00	0.00	10.00	0.00	1.00
6.00	50.00	-10.00	10.00	0.00	1.00
6.00	50.00	10.00	10.00	0.00	1.00
6.00	60.00	50.00	10.00	0.00	2.00
