0.00	0.00	70.00	0.00	0.00
0.50	0.50	70.00	2.00	0.00
1.00	2.00	70.00	4.00	0.00
1.50	4.50	70.00	6.00	0.00
2.00	8.00	70.00	8.00	0.00
2.50	12.50	70.00	10.00	0.00
3.00	18.00	70.00	12.00	0.00
3.50	24.50	70.00	14.00	0.00
4.00	32.00	70.00	16.00	0.00
4.50	40.50	70.00	18.00	0.00
5.00	50.00	70.00	20.00	0.00
5.50	60.00	70.00	20.00	0.00
6.00	70.00	70.00	20.00	0.00
6.50	80.00	70.00	20.00	0.00
7.00	90.00	70.00	20.00	0.00
7.50	100.00	70.00	20.00	0.00
8.00	110.00	70.00	20.00	0.00
8.50	120.00	70.00	20.00	0.00
9.00	130.00	70.00	20.00	0.00
9.50	140.00	70.00	20.00	0.00
10.00	150.00	70.00	20.00	0.00
10.00	150.00	0.00	10.00	1.57
10.50	160.00	70.00	20.00	0.00
10.50	150.00	5.00	10.00	1.47
11.00	170.00	70.00	20.00	0.00
11.00	150.49	9.98	10.00	1.37
11.50	180.00	70.00	20.00	0.00
11.50	151.47	14.88	10.00	1.28
12.00	190.00	70.00	20.00	0.00
12.00	152.92	19.66	10.00	1.18
12.50	200.00	70.00	20.00	0.00
12.50	154.83	24.28	10.00	1.08
13.00	210.00	70.00	20.00	0.00
13.00	157.19	28.69	10.00	0.98
13.50	220.00	70.00	20.00	0.00
13.50	159.97	32.85	10.00	0.88
14.00	230.00	70.00	20.00	0.00
14.00	163.14	36.72	10.00	0.79
14.50	240.00	70.00	20.00	0.00
14.50	166.67	40.25	10.00	0.69
15.00	250.00	70.00	20.00	0.00
15.00	170.54	43.42	10.00	0.59
15.50	260.00	70.00	20.00	0.00
15.50	174.70	46.20	10.00	0.49
16.00	270.00	70.00	20.00	0.00
16.00	179.10	48.56	10.00	0.39
16.50	280.00	70.00	20.00	0.00
16.50	183.72	50.47	10.00	0.29
17.00	290.00	70.00	20.00	0.00
17.00	188.51	51.92	10.00	0.20
17.50	300.00	70.00	20.00	0.00
17.50	193.41	52.90	10.00	0.10
18.00	310.00	70.00	20.00	0.00
18.00	198.39	53.39	20.00	-0.00
18.50	320.00	70.00	20.00	0.00
18.50	208.39	53.39	20.00	-0.00
19.00	330.00	70.00	20.00	0.00
19.00	218.39	53.39	20.00	-0.00
19.50	340.00	70.00	20.00	0.00
19.50	228.39	53.39	20.00	-0.00
20.00	350.00	70.00	20.00	0.00
20.00	238.39	53.39	20.00	-0.00
20.50	360.00	70.00	20.00	0.00
20.50	248.39	53.39	20.00	-0.00
21.00	370.00	70.00	20.00	0.00
21.00	258.39	53.39	20.00	-0.00
21.50	380.00	70.00	20.00	0.00
