
0	19.9957	14.8149	24.4397	0.944856
1	6.30451	18.7445	19.9083	1.05259
2	6.11957	18.5516	20.1917	1.29691
3	10.2841	3.01828	16.6934	0.817211
4	18.5553	16.469	19.4437	1.02667
5	8.37611	2.71371	20.0286	0.809088
6	15.4088	14.8247	15.6211	1.19774
7	6.44063	16.3414	16.4755	0.82952
8	15.3099	9.5584	18.838	1.28119
9	2.45674	16.5056	18.96	1.27872
10	8.73562	8.24244	15.1835	0.7948
11	4.10596	8.10877	17.0565	0.895853
12	1.83844	4.53444	14.8391	1.17607
13	18.8458	19.0545	12.4415	0.960038
14	12.7763	5.13321	19.2572	0.823716
15	16.4898	3.44798	19.9697	1.15742
16	0.538347	9.22941	19.9703	1.03113
17	4.28541	17.3052	12.3711	1.01309
18	6.27583	0.459609	18.9448	1.15007
19	14.4945	6.74581	18.2186	0.63446
20	7.1279	11.359	14.6583	0.970514
21	4.46608	8.70876	18.5122	0.79417
22	2.55074	0.314951	18.0957	1.14762
23	9.21964	4.14441	16.7761	0.792711
24	13.1468	1.02054	19.4789	1.29706
25	6.5212	3.7257	18.7199	0.763153
26	11.9883	4.42701	19.8387	1.07723
27	14.4609	6.04511	17.6676	1.19714
28	8.45241	13.1962	21.9845	1.13686
29	1.53142	8.32301	14.5164	0.866424
30	4.5436	8.65505	16.439	0.794502
31	9.20743	9.60723	20.5063	1.16885
32	3.72448	10.2493	18.796	1.18886
33	7.0217	6.47603	16.9989	0.77733
34	12.2446	7.4929	15.4392	0.983071
35	0.144047	1.24577	24.4985	0.948539
36	12.9643	4.4264	20.9286	1.05261
37	9.46135	2.66793	21.468	1.09761
38	11.688	16.5661	15.2524	0.984167
39	4.15174	19.1369	14.7759	1.02167
40	15.9899	0.357067	16.2751	0.703849
41	6.76717	4.38917	17.7427	0.719862
42	6.54134	15.1317	19.6396	1.1245
43	10.8066	15.7115	22.034	1.00727
44	0.941801	17.5542	17.3111	0.654701
45	10.7993	4.63881	16.5637	0.686763
46	10.0436	8.5818	19.0635	0.915452
47	4.8793	0.160527	16.1518	1.11514
48	6.78182	12.9124	20.1553	1.12394
49	9.8648	4.42274	19.7131	0.813585
50	7.50206	10.9409	23.0072	0.985231
51	8.83572	0.931425	19.5185	1.15752
52	5.78936	3.20933	17.9491	0.858291
53	11.2143	15.2562	20.4537	0.915021
54	18.7957	7.36534	22.8758	0.869195
55	5.33891	8.23084	15.7958	1.05558
56	6.06647	7.60704	18.9487	0.780473
57	3.54503	1.66021	24.3724	0.940243
58	0.872219	16.6448	17.8967	1.27863
59	19.7449	16.5215	12.6597	1.01148
60	14.0349	10.148	18.1146	1.16917
61	19.5007	3.66527	17.0544	1.07702
62	10.253	13.7022	16.2871	0.749756
63	2.60567	7.02414	18.5371	1.20528
64	16.9353	2.25837	18.7069	0.680942
65	18.1664	19.3097	20.0683	0.87959
66	5.52507	12.092	17.471	0.962277
67	12.1708	10.2182	19.7544	1.15665
68	5.33036	5.24857	17.5356	0.75307
69	7.57591	7.13706	19.6488	0.75846
70	9.85015	6.50288	12.56	0.937724
71	16.8816	8.34132	11.5805	1.04267
72	15.6035	12.8092	15.7553	0.875158
73	7.20786	8.70266	20.4283	0.99705
74	13.4574	15.2562	20.078	0.947646
75	17.8771	17.8881	19.7041	1.24052
76	12.4558	13.5166	18.9772	0.872323
77	10.4855	11.0666	19.477	0.974022
78	16.1473	2.80404	12.9524	1.09273
79	11.4896	12.1104	19.3693	0.840246
80	11.4121	13.3268	17.9073	1.06729
81	7.27744	9.29838	19.3357	1.20892
82	9.79095	2.23518	12.5121	1.14555
83	11.7502	3.51939	22.5102	0.997562
84	1.31413	18.0816	15.0544	0.933709
85	6.3979	8.97488	20.1171	0.843255
86	0.828272	17.7679	19.4953	0.876297
87	12.8819	6.38264	15.362	0.798652
88	6.82638	16.0033	19.0072	1.07959
89	18.1066	8.68007	23.3075	0.980762
90	12.7726	7.25425	12.0796	1.10273
91	11.8039	19.2267	17.1332	0.882364
92	10.9336	0.19837	16.8406	1.14166
93	16.6076	2.50679	15.8964	0.703726
94	8.70388	4.6791	17.9749	0.819398
95	10.632	7.33421	19.4203	1.18257
96	17.4389	11.1557	16.0031	0.880793
97	2.55074	2.55501	21.3688	1.20362
98	13.7754	2.65999	20.0998	1.16017
99	19.176	5.24857	19.0613	0.804821
100	13.4666	19.248	10.9427	0.239983
101	5.5324	1.43315	13.877	0.348751
102	17.7081	14.9492	11.5312	-0.322144
103	17.4413	19.2682	7.24448	-0.522942
104	11.9633	7.22739	12.0435	-0.228694
105	6.59261	14.7569	14.5673	0.107798
106	17.2954	18.9288	9.4634	-0.420967
107	18.1286	9.95025	7.02781	-0.716377
108	14.1929	12.7335	14.4051	0.0142692
109	0.716575	3.6494	8.37148	0.504719
110	18.9001	18.1146	14.6634	0.19344
111	9.13358	14.6104	6.25461	0.0138822
112	12.2416	10.7852	13.9773	0.304502
