0.00	0.00	0.00	28.28	0.79
0.50	10.00	10.00	28.28	0.79
1.00	20.00	20.00	28.28	0.79
1.50	30.00	30.00	28.28	0.79
2.00	40.00	40.00	28.28	0.79
2.50	50.00	50.00	28.28	0.79
3.00	60.00	60.00	28.28	0.79
3.50	70.00	70.00	28.28	0.79
4.00	80.00	80.00	28.28	0.79
4.50	90.00	90.00	28.28	0.79
5.00	100.00	100.00	28.28	0.79
5.50	110.00	110.00	28.28	0.79
6.00	120.00	120.00	28.28	0.79
6.50	130.00	130.00	28.28	0.79
7.00	140.00	140.00	28.28	0.79
7.50	150.00	150.00	28.28	0.79
8.00	160.00	160.00	28.28	0.79
8.50	170.00	170.00	28.28	0.79
9.00	180.00	180.00	28.28	0.79
9.50	190.00	190.00	28.28	0.79
10.00	200.00	200.00	28.28	0.79
10.50	209.75	209.75	26.87	0.79
11.00	219.00	219.00	25.46	0.79
11.50	227.75	227.75	24.04	0.79
12.00	236.00	236.00	22.63	0.79
12.50	243.75	243.75	21.21	0.79
13.00	251.00	251.00	19.80	0.79
13.50	257.75	257.75	18.38	0.79
14.00	264.00	264.00	16.97	0.79
14.50	269.75	269.75	15.56	0.79
15.00	275.00	275.00	14.14	0.00
15.50	282.42	275.00	15.56	0.00
16.00	290.56	275.00	16.97	0.00
16.50	299.40	275.00	18.38	0.00
17.00	308.94	275.00	19.80	0.00
17.50	319.19	275.00	21.21	0.00
18.00	330.15	275.00	22.63	0.00
18.50	341.82	275.00	24.04	0.00
19.00	354.20	275.00	25.46	0.00
19.50	367.28	275.00	26.87	0.00
20.00	381.07	275.00	28.28	0.00
20.50	395.21	275.00	28.28	0.00
21.00	409.35	275.00	28.28	0.00
21.50	423.49	275.00	28.28	0.00
22.00	437.63	275.00	28.28	0.00
22.50	451.78	275.00	28.28	0.00
23.00	465.92	275.00	28.28	0.00
23.50	480.06	275.00	28.28	0.00
24.00	494.20	275.00	28.28	0.00
24.50	508.35	275.00	28.28	0.00
25.00	522.49	275.00	28.28	0.00
25.50	536.63	275.00	28.28	0.00
26.00	550.77	275.00	28.28	0.00
26.50	564.91	275.00	28.28	0.00
27.00	579.06	275.00	28.28	0.00
27.50	593.20	275.00	28.28	0.00
28.00	607.34	275.00	28.28	0.00
28.50	621.48	275.00	28.28	0.00
29.00	635.62	275.00	28.28	0.00
29.50	649.77	275.00	28.28	0.00
30.00	663.91	275.00	28.28	0.00
