0.00	0.00	50.00	20.00	0.00
0.50	10.00	50.00	20.00	0.00
1.00	20.00	50.00	20.00	0.00
1.50	30.00	50.00	20.00	0.00
2.00	40.00	50.00	20.00	0.00
2.50	50.00	50.00	20.00	0.00
3.00	60.00	50.00	20.00	0.00
3.50	70.00	50.00	20.00	0.00
4.00	80.00	50.00	20.00	0.00
4.50	90.00	50.00	20.00	0.00
5.00	100.00	50.00	20.00	0.00
5.50	110.00	50.00	20.00	0.00
6.00	120.00	50.00	20.00	0.00
6.50	130.00	50.00	20.00	0.00
7.00	140.00	50.00	20.00	0.00
7.50	150.00	50.00	20.00	0.00
8.00	160.00	50.00	20.00	0.00
8.50	170.00	50.00	20.00	0.00
9.00	180.00	50.00	20.00	0.00
9.50	190.00	50.00	20.00	0.00
10.00	200.00	50.00	10.00	0.79
10.25	201.77	51.77	10.00	0.75
10.50	203.60	53.46	10.00	0.71
10.75	205.50	55.09	10.00	0.67
11.00	207.47	56.64	10.00	0.63
11.25	209.49	58.11	10.00	0.59
11.50	211.57	59.49	10.00	0.55
11.75	213.70	60.80	10.00	0.51
12.00	215.88	62.02	10.00	0.47
12.25	218.11	63.16	10.00	0.43
12.50	220.38	64.20	10.00	0.39
12.75	222.69	65.16	10.00	0.35
13.00	225.03	66.03	10.00	0.31
13.25	227.41	66.80	10.00	0.27
13.50	229.82	67.48	10.00	0.24
13.75	232.25	68.06	10.00	0.20
14.00	234.70	68.55	10.00	0.16
14.25	237.17	68.94	10.00	0.12
14.50	239.65	69.23	10.00	0.08
14.75	242.15	69.43	10.00	0.04
15.00	244.64	69.53	10.00	0.00
15.25	247.14	69.53	10.00	-0.04
15.50	249.64	69.43	10.00	-0.08
15.75	252.13	69.23	10.00	-0.12
16.00	254.62	68.94	10.00	-0.16
16.25	257.09	68.55	10.00	-0.20
16.50	259.54	68.06	10.00	-0.24
16.75	261.97	67.48	10.00	-0.27
17.00	264.38	66.80	10.00	-0.31
17.25	266.75	66.03	10.00	-0.35
17.50	269.10	65.16	10.00	-0.39
17.75	271.41	64.20	10.00	-0.43
18.00	273.68	63.16	10.00	-0.47
18.25	275.91	62.02	10.00	-0.51
18.50	278.09	60.80	10.00	-0.55
18.75	280.22	59.49	10.00	-0.59
19.00	282.30	58.11	10.00	-0.63
19.25	284.32	56.64	10.00	-0.67
19.50	286.28	55.09	10.00	-0.71
19.75	288.18	53.46	10.00	-0.75
20.00	290.02	51.77	10.00	-0.79
20.25	291.79	50.00	10.00	-0.75
20.50	293.62	48.30	10.00	-0.71
20.75	295.52	46.68	10.00	-0.67
21.00	297.49	45.13	10.00	-0.63
21.25	299.51	43.66	10.00	-0.59
21.50	301.59	42.27	10.00	-0.55
21.75	303.72	40.97	10.00	-0.51
22.00	305.90	39.75	10.00	-0.47
22.25	308.13	38.61	10.00	-0.43
22.50	310.40	37.56	10.00	-0.39
22.75	312.71	36.61	10.00	-0.35
23.00	315.06	35.74	10.00	-0.31
23.25	317.43	34.97	10.00	-0.27
23.50	319.84	34.29	10.00	-0.24
23.75	322.27	33.71	10.00	-0.20
24.00	324.72	33.22	10.00	-0.16
24.25	327.19	32.83	10.00	-0.12
24.50	329.67	32.53	10.00	-0.08
24.75	332.17	32.34	10.00	-0.04
25.00	334.66	32.24	10.00	0.00
25.25	337.16	32.24	10.00	0.04
25.50	339.66	32.34	10.00	0.08
25.75	342.15	32.53	10.00	0.12
26.00	344.64	32.83	10.00	0.16
26.25	347.11	33.22	10.00	0.20
26.50	349.56	33.71	10.00	0.24
26.75	351.99	34.29	10.00	0.27
27.00	354.40	34.97	10.00	0.31
27.25	356.77	35.74	10.00	0.35
27.50	359.12	36.61	10.00	0.39
27.75	361.43	37.56	10.00	0.43
28.00	363.70	38.61	10.00	0.47
28.25	365.93	39.75	10.00	0.51
28.50	368.11	40.97	10.00	0.55
28.75	370.24	42.27	10.00	0.59
29.00	372.32	43.66	10.00	0.63
29.25	374.34	45.13	10.00	0.67
29.50	376.30	46.68	10.00	0.71
29.75	378.20	48.30	10.00	0.75
30.00	380.04	50.00	20.00	0.00
30.50	390.04	50.00	20.00	0.00
31.00	400.04	50.00	20.00	0.00
31.50	410.04	50.00	20.00	0.00
32.00	420.04	50.00	20.00	0.00
32.50	430.04	50.00	20.00	0.00
33.00	440.04	50.00	20.00	0.00
33.50	450.04	50.00	20.00	0.00
34.00	460.04	50.00	20.00	0.00
34.50	470.04	50.00	20.00	0.00
35.00	480.04	50.00	20.00	0.00
35.50	490.04	50.00	20.00	0.00
36.00	500.04	50.00	20.00	0.00
36.50	510.04	50.00	20.00	0.00
37.00	520.04	50.00	20.00	0.00
37.50	530.04	50.00	20.00	0.00
38.00	540.04	50.00	20.00	0.00
38.50	550.04	50.00	20.00	0.00
39.00	560.04	50.00	20.00	0.00
39.50	570.04	50.00	20.00	0.00
40.00	580.04	50.00	20.00	0.00
